zone,FGA,FGM,FG_PCT,FREQ,PPS,TEAM_ID,TEAM_NAME,SEASON,W_PCT,GP
Corner 3,797,278,0.34880803011292344,0.1105715871254162,1.0464240903387703,1610612763,Memphis Grizzlies,2023-24,0.329,82
Long mid (10–22),664,255,0.38403614457831325,0.09211986681465038,0.7680722891566265,1610612763,Memphis Grizzlies,2023-24,0.329,82
Rim (0–3),2089,1265,0.6055528961225467,0.28981687014428414,1.81665868836764,1610612763,Memphis Grizzlies,2023-24,0.329,82
Short mid (3–10),1378,554,0.4020319303338171,0.19117647058823528,1.2060957910014514,1610612763,Memphis Grizzlies,2023-24,0.329,82
Above-break 3,2211,750,0.33921302578018997,0.29574638844301765,1.01763907734057,1610612764,Washington Wizards,2023-24,0.183,82
Corner 3,687,264,0.38427947598253276,0.09189406099518459,1.1528384279475983,1610612764,Washington Wizards,2023-24,0.183,82
Long mid (10–22),839,330,0.3933253873659118,0.11222578919208133,0.7866507747318237,1610612764,Washington Wizards,2023-24,0.183,82
Rim (0–3),2338,1629,0.6967493584260052,0.31273408239700373,2.0902480752780157,1610612764,Washington Wizards,2023-24,0.183,82
Short mid (3–10),1401,549,0.39186295503211993,0.18739967897271267,1.1755888650963597,1610612764,Washington Wizards,2023-24,0.183,82
Above-break 3,1847,640,0.34650785056848943,0.25599445599445597,1.0395235517054684,1610612765,Detroit Pistons,2023-24,0.171,82
Corner 3,735,266,0.3619047619047619,0.10187110187110188,1.0857142857142856,1610612765,Detroit Pistons,2023-24,0.171,82
Long mid (10–22),1136,488,0.4295774647887324,0.15744975744975745,0.8591549295774648,1610612765,Detroit Pistons,2023-24,0.171,82
Rim (0–3),2160,1391,0.6439814814814815,0.2993762993762994,1.9319444444444445,1610612765,Detroit Pistons,2023-24,0.171,82
Short mid (3–10),1337,568,0.42483171278982795,0.1853083853083853,1.2744951383694838,1610612765,Detroit Pistons,2023-24,0.171,82
Above-break 3,2125,757,0.35623529411764704,0.2987907761529809,1.0687058823529412,1610612766,Charlotte Hornets,2023-24,0.256,82
Corner 3,642,232,0.3613707165109034,0.09026996625421822,1.0841121495327102,1610612766,Charlotte Hornets,2023-24,0.256,82
Long mid (10–22),1028,394,0.3832684824902724,0.14454443194600675,0.7665369649805448,1610612766,Charlotte Hornets,2023-24,0.256,82
Rim (0–3),2164,1412,0.6524953789279113,0.3042744656917885,1.957486136783734,1610612766,Charlotte Hornets,2023-24,0.256,82
Short mid (3–10),1153,486,0.4215091066782307,0.16212035995500562,1.2645273200346923,1610612766,Charlotte Hornets,2023-24,0.256,82
Above-break 3,2185,747,0.34187643020594966,0.2909841523505127,1.025629290617849,1610612737,Atlanta Hawks,2024-25,0.488,82
Corner 3,885,359,0.4056497175141243,0.11785856971634039,1.216949152542373,1610612737,Atlanta Hawks,2024-25,0.488,82
Long mid (10–22),605,248,0.4099173553719008,0.08056998268744174,0.8198347107438017,1610612737,Atlanta Hawks,2024-25,0.488,82
Rim (0–3),2271,1481,0.6521356230735359,0.30243707550938875,1.9564068692206078,1610612737,Atlanta Hawks,2024-25,0.488,82
Short mid (3–10),1563,720,0.46065259117082535,0.20815021973631642,1.3819577735124762,1610612737,Atlanta Hawks,2024-25,0.488,82
Above-break 3,3159,1152,0.3646723646723647,0.42862957937584806,1.0940170940170941,1610612738,Boston Celtics,2024-25,0.744,82
Corner 3,784,305,0.38903061224489793,0.10637720488466756,1.1670918367346939,1610612738,Boston Celtics,2024-25,0.744,82
Long mid (10–22),777,330,0.4247104247104247,0.10542740841248303,0.8494208494208494,1610612738,Boston Celtics,2024-25,0.744,82
Rim (0–3),1687,1191,0.7059869590989923,0.2289009497964722,2.117960877296977,1610612738,Boston Celtics,2024-25,0.744,82
Short mid (3–10),963,435,0.4517133956386293,0.13066485753052917,1.355140186915888,1610612738,Boston Celtics,2024-25,0.744,82
Above-break 3,2520,952,0.37777777777777777,0.3390286559935423,1.1333333333333333,1610612739,Cleveland Cavaliers,2024-25,0.78,82
Corner 3,870,350,0.40229885057471265,0.11704560742634199,1.206896551724138,1610612739,Cleveland Cavaliers,2024-25,0.78,82
Long mid (10–22),696,301,0.4324712643678161,0.09363648594107359,0.8649425287356322,1610612739,Cleveland Cavaliers,2024-25,0.78,82
Rim (0–3),2069,1403,0.6781053649105848,0.27835328938517423,2.0343160947317545,1610612739,Cleveland Cavaliers,2024-25,0.78,82
Short mid (3–10),1278,645,0.5046948356807511,0.1719359612538679,1.5140845070422535,1610612739,Cleveland Cavaliers,2024-25,0.78,82
Above-break 3,2089,709,0.33939684059358544,0.28375441456126055,1.0181905217807563,1610612740,New Orleans Pelicans,2024-25,0.256,82
Corner 3,744,277,0.37231182795698925,0.10105949470252648,1.1169354838709677,1610612740,New Orleans Pelicans,2024-25,0.256,82
Long mid (10–22),971,396,0.407826982492276,0.13189350719913068,0.815653964984552,1610612740,New Orleans Pelicans,2024-25,0.256,82
Rim (0–3),2218,1397,0.6298467087466185,0.3012768269491986,1.8895401262398557,1610612740,New Orleans Pelicans,2024-25,0.256,82
Short mid (3–10),1340,553,0.4126865671641791,0.18201575658788371,1.2380597014925374,1610612740,New Orleans Pelicans,2024-25,0.256,82
Above-break 3,2548,920,0.36106750392464676,0.3384247576039315,1.0832025117739403,1610612741,Chicago Bulls,2024-25,0.476,82
Corner 3,884,343,0.38800904977375567,0.11741267100544561,1.164027149321267,1610612741,Chicago Bulls,2024-25,0.476,82
Long mid (10–22),596,233,0.39093959731543626,0.07916057909416921,0.7818791946308725,1610612741,Chicago Bulls,2024-25,0.476,82
Rim (0–3),2295,1446,0.6300653594771242,0.3048213574179838,1.8901960784313725,1610612741,Chicago Bulls,2024-25,0.476,82
Short mid (3–10),1206,598,0.49585406301824214,0.16018063487846992,1.4875621890547264,1610612741,Chicago Bulls,2024-25,0.476,82
Above-break 3,2020,729,0.3608910891089109,0.2813762362446023,1.0826732673267325,1610612742,Dallas Mavericks,2024-25,0.476,82
Corner 3,766,291,0.37989556135770236,0.10670009750661652,1.139686684073107,1610612742,Dallas Mavericks,2024-25,0.476,82
Long mid (10–22),947,405,0.4276663146779303,0.13191252263546455,0.8553326293558606,1610612742,Dallas Mavericks,2024-25,0.476,82
Rim (0–3),1980,1368,0.6909090909090909,0.27580442958629336,2.0727272727272728,1610612742,Dallas Mavericks,2024-25,0.476,82
Short mid (3–10),1466,650,0.4433833560709413,0.20420671402702326,1.330150068212824,1610612742,Dallas Mavericks,2024-25,0.476,82
Above-break 3,1987,732,0.3683945646703573,0.2713739415460257,1.105183694011072,1610612743,Denver Nuggets,2024-25,0.61,82
Corner 3,594,250,0.4208754208754209,0.0811253755804425,1.2626262626262628,1610612743,Denver Nuggets,2024-25,0.61,82
Long mid (10–22),951,415,0.4363827549947424,0.12988254575252664,0.8727655099894848,1610612743,Denver Nuggets,2024-25,0.61,82
Rim (0–3),2470,1688,0.6834008097165992,0.3373395247200219,2.0502024291497976,1610612743,Denver Nuggets,2024-25,0.61,82
Short mid (3–10),1320,637,0.4825757575757576,0.18027861240098333,1.4477272727272728,1610612743,Denver Nuggets,2024-25,0.61,82
Above-break 3,2586,922,0.3565351894818252,0.3499323410013532,1.0696055684454757,1610612744,Golden State Warriors,2024-25,0.585,82
Corner 3,868,341,0.39285714285714285,0.11745602165087957,1.1785714285714286,1610612744,Golden State Warriors,2024-25,0.585,82
Long mid (10–22),723,271,0.3748271092669433,0.09783491204330176,0.7496542185338866,1610612744,Golden State Warriors,2024-25,0.585,82
Rim (0–3),1825,1212,0.6641095890410958,0.2469553450608931,1.9923287671232877,1610612744,Golden State Warriors,2024-25,0.585,82
Short mid (3–10),1388,595,0.42867435158501443,0.1878213802435724,1.2860230547550433,1610612744,Golden State Warriors,2024-25,0.585,82
Above-break 3,2287,802,0.35067774376912986,0.2991889063317635,1.0520332313073895,1610612745,Houston Rockets,2024-25,0.634,82
Corner 3,636,236,0.3710691823899371,0.08320251177394035,1.1132075471698113,1610612745,Houston Rockets,2024-25,0.634,82
Long mid (10–22),1109,437,0.39404869251578,0.14508110936682364,0.78809738503156,1610612745,Houston Rockets,2024-25,0.634,82
Rim (0–3),2226,1444,0.6486972147349506,0.29120879120879123,1.9460916442048517,1610612745,Houston Rockets,2024-25,0.634,82
Short mid (3–10),1386,565,0.40764790764790765,0.1813186813186813,1.222943722943723,1610612745,Houston Rockets,2024-25,0.634,82
Above-break 3,2062,754,0.36566440349175555,0.29173740803621956,1.0969932104752667,1610612746,Los Angeles Clippers,2024-25,0.61,82
Corner 3,669,268,0.40059790732436473,0.09465195246179967,1.201793721973094,1610612746,Los Angeles Clippers,2024-25,0.61,82
Long mid (10–22),879,385,0.4379977246871445,0.12436332767402376,0.875995449374289,1610612746,Los Angeles Clippers,2024-25,0.61,82
Rim (0–3),1955,1307,0.668542199488491,0.27659875495189584,2.005626598465473,1610612746,Los Angeles Clippers,2024-25,0.61,82
Short mid (3–10),1503,695,0.4624085163007319,0.21264855687606113,1.3872255489021956,1610612746,Los Angeles Clippers,2024-25,0.61,82
Above-break 3,2218,795,0.35843101893597834,0.3173558448991272,1.075293056807935,1610612747,Los Angeles Lakers,2024-25,0.61,82
Corner 3,745,297,0.39865771812080536,0.1065960795535842,1.1959731543624161,1610612747,Los Angeles Lakers,2024-25,0.61,82
Long mid (10–22),947,393,0.4149947201689546,0.1354986407211332,0.8299894403379092,1610612747,Los Angeles Lakers,2024-25,0.61,82
Rim (0–3),1930,1374,0.7119170984455958,0.27614823293747315,2.1357512953367874,1610612747,Los Angeles Lakers,2024-25,0.61,82
Short mid (3–10),1149,497,0.43255004351610093,0.1644012018886822,1.2976501305483028,1610612747,Los Angeles Lakers,2024-25,0.61,82
Above-break 3,2138,767,0.3587464920486436,0.3001544293134915,1.0762394761459309,1610612748,Miami Heat,2024-25,0.451,82
Corner 3,907,357,0.3936052921719956,0.12733398848799662,1.1808158765159869,1610612748,Miami Heat,2024-25,0.451,82
Long mid (10–22),776,335,0.43170103092783507,0.10894286115400814,0.8634020618556701,1610612748,Miami Heat,2024-25,0.451,82
Rim (0–3),1845,1197,0.6487804878048781,0.25902007581075387,1.946341463414634,1610612748,Miami Heat,2024-25,0.451,82
Short mid (3–10),1457,662,0.4543582704186685,0.20454864523374983,1.3630748112560056,1610612748,Miami Heat,2024-25,0.451,82
Above-break 3,2228,825,0.37028725314183125,0.31517895034658366,1.1108617594254937,1610612749,Milwaukee Bucks,2024-25,0.585,82
Corner 3,762,334,0.43832020997375326,0.10779459612392135,1.3149606299212597,1610612749,Milwaukee Bucks,2024-25,0.585,82
Long mid (10–22),1189,529,0.4449116904962153,0.16819917951619748,0.8898233809924306,1610612749,Milwaukee Bucks,2024-25,0.585,82
Rim (0–3),1958,1346,0.6874361593462717,0.27698401471212336,2.062308478038815,1610612749,Milwaukee Bucks,2024-25,0.585,82
Short mid (3–10),932,409,0.4388412017167382,0.13184325930117413,1.3165236051502145,1610612749,Milwaukee Bucks,2024-25,0.585,82
Above-break 3,2387,891,0.37327188940092165,0.33351963113036187,1.119815668202765,1610612750,Minnesota Timberwolves,2024-25,0.598,82
Corner 3,857,342,0.3990665110851809,0.1197429090401006,1.1971995332555427,1610612750,Minnesota Timberwolves,2024-25,0.598,82
Long mid (10–22),682,263,0.38563049853372433,0.0952913231801034,0.7712609970674487,1610612750,Minnesota Timberwolves,2024-25,0.598,82
Rim (0–3),2061,1391,0.6749150897622513,0.28796981975688135,2.024745269286754,1610612750,Minnesota Timberwolves,2024-25,0.598,82
Short mid (3–10),1170,477,0.4076923076923077,0.16347631689255274,1.2230769230769232,1610612750,Minnesota Timberwolves,2024-25,0.598,82
Above-break 3,2323,802,0.34524321997417134,0.3296906045983537,1.035729659922514,1610612751,Brooklyn Nets,2024-25,0.317,82
Corner 3,896,311,0.3470982142857143,0.12716434856656259,1.0412946428571428,1610612751,Brooklyn Nets,2024-25,0.317,82
Long mid (10–22),604,249,0.41225165562913907,0.08572239568549532,0.8245033112582781,1610612751,Brooklyn Nets,2024-25,0.317,82
Rim (0–3),2005,1256,0.6264339152119701,0.2845586148169174,1.8793017456359102,1610612751,Brooklyn Nets,2024-25,0.317,82
Short mid (3–10),1218,468,0.3842364532019704,0.17286403633267103,1.1527093596059113,1610612751,Brooklyn Nets,2024-25,0.317,82
Above-break 3,1944,712,0.3662551440329218,0.2664108537755242,1.0987654320987654,1610612752,New York Knicks,2024-25,0.622,82
Corner 3,833,319,0.382953181272509,0.1141565026723311,1.1488595438175269,1610612752,New York Knicks,2024-25,0.622,82
Long mid (10–22),964,429,0.4450207468879668,0.1321090859257229,0.8900414937759336,1610612752,New York Knicks,2024-25,0.622,82
Rim (0–3),2288,1511,0.6604020979020979,0.31355351514320956,1.9812062937062938,1610612752,New York Knicks,2024-25,0.622,82
Short mid (3–10),1268,582,0.4589905362776025,0.1737700424832123,1.3769716088328074,1610612752,New York Knicks,2024-25,0.622,82
Above-break 3,2061,635,0.3081028626880155,0.2940085592011412,0.9243085880640465,1610612753,Orlando Magic,2024-25,0.5,82
Corner 3,807,286,0.3543990086741016,0.11512125534950071,1.063197026022305,1610612753,Orlando Magic,2024-25,0.5,82
Long mid (10–22),944,376,0.3983050847457627,0.1346647646219686,0.7966101694915254,1610612753,Orlando Magic,2024-25,0.5,82
Rim (0–3),1990,1315,0.6608040201005025,0.2838801711840228,1.9824120603015076,1610612753,Orlando Magic,2024-25,0.5,82
Short mid (3–10),1208,518,0.4288079470198676,0.17232524964336662,1.2864238410596027,1610612753,Orlando Magic,2024-25,0.5,82
Above-break 3,2146,770,0.35880708294501396,0.29381161007667034,1.0764212488350418,1610612754,Indiana Pacers,2024-25,0.61,82
Corner 3,766,311,0.40600522193211486,0.10487404162102958,1.2180156657963446,1610612754,Indiana Pacers,2024-25,0.61,82
Long mid (10–22),1137,516,0.45382585751978893,0.15566812705366923,0.9076517150395779,1610612754,Indiana Pacers,2024-25,0.61,82
Rim (0–3),2018,1375,0.6813676907829535,0.27628696604600217,2.0441030723488605,1610612754,Indiana Pacers,2024-25,0.61,82
Short mid (3–10),1237,602,0.486661277283751,0.1693592552026287,1.459983831851253,1610612754,Indiana Pacers,2024-25,0.61,82
Above-break 3,2368,791,0.33403716216216217,0.33151336973260537,1.0021114864864864,1610612755,Philadelphia 76ers,2024-25,0.293,82
Corner 3,657,250,0.380517503805175,0.09197816043679126,1.141552511415525,1610612755,Philadelphia 76ers,2024-25,0.293,82
Long mid (10–22),866,364,0.42032332563510394,0.12123757524849503,0.8406466512702079,1610612755,Philadelphia 76ers,2024-25,0.293,82
Rim (0–3),2186,1407,0.6436413540713632,0.30603387932241355,1.9309240622140897,1610612755,Philadelphia 76ers,2024-25,0.293,82
Short mid (3–10),1066,442,0.4146341463414634,0.1492370152596948,1.2439024390243902,1610612755,Philadelphia 76ers,2024-25,0.293,82
Above-break 3,2141,770,0.3596450256889304,0.3029145444255801,1.0789350770667911,1610612756,Phoenix Suns,2024-25,0.439,82
Corner 3,964,406,0.4211618257261411,0.13638936049801925,1.2634854771784232,1610612756,Phoenix Suns,2024-25,0.439,82
Long mid (10–22),1326,649,0.4894419306184012,0.18760611205432937,0.9788838612368024,1610612756,Phoenix Suns,2024-25,0.439,82
Rim (0–3),1323,945,0.7142857142857143,0.18718166383701187,2.142857142857143,1610612756,Phoenix Suns,2024-25,0.439,82
Short mid (3–10),1314,611,0.4649923896499239,0.18590831918505943,1.3949771689497716,1610612756,Phoenix Suns,2024-25,0.439,82
Above-break 3,2295,780,0.33986928104575165,0.31114425162689807,1.0196078431372548,1610612757,Portland Trail Blazers,2024-25,0.439,82
Corner 3,780,276,0.35384615384615387,0.10574837310195227,1.0615384615384615,1610612757,Portland Trail Blazers,2024-25,0.439,82
Long mid (10–22),767,327,0.42633637548891784,0.10398590021691974,0.8526727509778357,1610612757,Portland Trail Blazers,2024-25,0.439,82
Rim (0–3),2428,1538,0.6334431630971994,0.329175704989154,1.900329489291598,1610612757,Portland Trail Blazers,2024-25,0.439,82
Short mid (3–10),1106,403,0.364376130198915,0.14994577006507592,1.093128390596745,1610612757,Portland Trail Blazers,2024-25,0.439,82
Above-break 3,2174,754,0.3468261269549218,0.29489962018448185,1.0404783808647655,1610612758,Sacramento Kings,2024-25,0.488,82
Corner 3,700,278,0.39714285714285713,0.09495387954422138,1.1914285714285713,1610612758,Sacramento Kings,2024-25,0.488,82
Long mid (10–22),1419,633,0.44608879492600423,0.19248507867607162,0.8921775898520085,1610612758,Sacramento Kings,2024-25,0.488,82
Rim (0–3),1667,1157,0.6940611877624475,0.22612588171459577,2.0821835632873427,1610612758,Sacramento Kings,2024-25,0.488,82
Short mid (3–10),1412,707,0.5007082152974505,0.1915355398806294,1.5021246458923514,1610612758,Sacramento Kings,2024-25,0.488,82
Above-break 3,2382,826,0.34676742233417296,0.32430224642614025,1.0403022670025188,1610612759,San Antonio Spurs,2024-25,0.415,82
Corner 3,848,332,0.3915094339622642,0.11545268890401633,1.1745283018867925,1610612759,San Antonio Spurs,2024-25,0.415,82
Long mid (10–22),874,374,0.4279176201372998,0.11899251191286589,0.8558352402745996,1610612759,San Antonio Spurs,2024-25,0.415,82
Rim (0–3),2230,1486,0.6663677130044843,0.3036078965282505,1.9991031390134528,1610612759,San Antonio Spurs,2024-25,0.415,82
Short mid (3–10),1011,408,0.4035608308605341,0.137644656228727,1.2106824925816024,1610612759,San Antonio Spurs,2024-25,0.415,82
Above-break 3,2468,907,0.3675040518638574,0.3249506254114549,1.102512155591572,1610612760,Oklahoma City Thunder,2024-25,0.829,82
Corner 3,711,285,0.4008438818565401,0.09361421988150098,1.2025316455696202,1610612760,Oklahoma City Thunder,2024-25,0.829,82
Long mid (10–22),1112,522,0.4694244604316547,0.14641211323238973,0.9388489208633094,1610612760,Oklahoma City Thunder,2024-25,0.829,82
Rim (0–3),1991,1352,0.6790557508789553,0.26214614878209347,2.037167252636866,1610612760,Oklahoma City Thunder,2024-25,0.829,82
Short mid (3–10),1313,594,0.4523990860624524,0.1728768926925609,1.357197258187357,1610612760,Oklahoma City Thunder,2024-25,0.829,82
Above-break 3,1935,655,0.3385012919896641,0.2600456927832281,1.0155038759689923,1610612761,Toronto Raptors,2024-25,0.366,82
Corner 3,830,314,0.3783132530120482,0.11154414729203065,1.1349397590361447,1610612761,Toronto Raptors,2024-25,0.366,82
Long mid (10–22),785,331,0.42165605095541403,0.1054965730412579,0.8433121019108281,1610612761,Toronto Raptors,2024-25,0.366,82
Rim (0–3),2458,1527,0.6212367778681855,0.330331944631098,1.8637103336045566,1610612761,Toronto Raptors,2024-25,0.366,82
Short mid (3–10),1433,587,0.4096301465457083,0.19258164225238544,1.2288904396371247,1610612761,Toronto Raptors,2024-25,0.366,82
